customer_id,customer_code,customer_name,customer_type,business_reg_no,tax_id,contact_person,phone,email,line_id,website,billing_address,shipping_address,province,district,subdistrict,postal_code,latitude,longitude,delivery_instructions,preferred_delivery_time,channel_source,customer_segment,hub,status,created_by,remarks
B2310006,B2310006,พังงาการเกษตร,PET SHOP,,,สุวภัทร เพ็งกลางเดือน,,,,,17/13-17 ถ.ศิริราษฎร์ ต.ท้ายช้าง อ.เมือง จ.พังงา 82000,17/13-17 ถ.ศิริราษฎร์ ต.ท้ายช้าง อ.เมือง จ.พังงา 82000,พังงา,,,,8.449298,98.5308623,,09.00-17.30,,,พุนพิน,active,admin,
B2504015,B2504015,พัชระอาหารสัตว์ คลอง 8,PET SHOP,,,ณิชากร อ่อนเทศ,,,,,33/22 ม.4 ต.ลำลูกกา อ.ลำลูกกา จ.ปทุมธานี 12150,33/22 ม.4 ต.ลำลูกกา อ.ลำลูกกา จ.ปทุมธานี 12150,ปทุมธานี,,,,,,,,,,,active,admin,
B2302024,B2302024,พัทลุงฟาร์มช็อป,PET SHOP,,,สุวภัทร เพ็งกลางเดือน,,,,,357/2 ม.11 ต.ตำนาน อ.เมืองพัทลุง จ.พัทลุง,357/2 ม.11 ต.ตำนาน อ.เมืองพัทลุง จ.พัทลุง,พัทลุง,,,,7.5930495,100.0768081,,09.00-17.00,,,ทุ่งสง,active,admin,
B2408001,B2408001,พันธ์พานิช,PET SHOP,,,อรุณวดี กุลจรัสเดโช,,,,,616 ถ.ราษฎรดำริ ต.หน้าเมือง อ.เมืองปราจีนบุรี จ.ปราจีนบุรี 25000,616 ถ.ราษฎรดำริ ต.หน้าเมือง อ.เมืองปราจีนบุรี จ.ปราจีนบุรี 25000,ปราจีนบุรี,,,,14.0699327,101.3747372,,10.00-17.00,,,บางพลี,active,admin,
B2205388,B2205388,พาฝัน เพ็ทช็อป,PET SHOP,,,ปราวีณา บางยิ้ม,,,,,1061 ถ.เดชอุดม ต.ในเมือง อ.เมือง จ.นครราชสีมา 30000,1061 ถ.เดชอุดม ต.ในเมือง อ.เมือง จ.นครราชสีมา 30000,นครราชสีมา,,,,14.9634287,102.081402,,09.00-17.00,,,โคราช,active,admin,
B2405003,B2405003,พารวย เพ็ทฟู้ด,PET SHOP,,,ณัฐชยา ศิริเธียรไชย,,,,,49/68 ซ.7 หมู่บ้านอินดี้ 4 ถ.บางนาตราด ต.บางแก้ว อ.บางพลี จ.สมุทรปราการ 10540,49/68 ซ.7 หมู่บ้านอินดี้ 4 ถ.บางนาตราด ต.บางแก้ว อ.บางพลี จ.สมุทรปราการ 10540,สมุทรปราการ,,,,13.6370733,100.6696933,,10.00-17.00,,,,active,admin,
B2210098,B2210098,พารวยเพ็ทช็อป,PET SHOP,,,อรุณวดี กุลจรัสเดโช,,,,,104/40 ม.9 ต.ศรีมหาโพธิ อ.ศรีมหาโพธิ จ.ปราจีนบุรี,104/40 ม.9 ต.ศรีมหาโพธิ อ.ศรีมหาโพธิ จ.ปราจีนบุรี,ปราจีนบุรี,,,,13.7649867,101.6271544,,10.00-17.00,,,บางพลี,active,admin,
B2402001,B2402001,พาร์เวล เพ็ทช็อป,PET SHOP,,,ณัฐชยา ศิริเธียรไชย,,,,,333 ม.1 ต.บางบ่อ อ.บางบ่อ จ.สมุทรปราการ 10560,333 ม.1 ต.บางบ่อ อ.บางบ่อ จ.สมุทรปราการ 10560,สมุทรปราการ,,,,13.5752084,100.8042656,,10.00-17.00,,,,active,admin,
B2412011,B2412011,พิมพ์เจริญ,PET SHOP,,,ปราวีณา บางยิ้ม,,,,,26 ม.9 ถ.สถลมาร์ค ต.ธาตุ อ.วารินชำราบ จ.อุบลราชธานี 34190,26 ม.9 ถ.สถลมาร์ค ต.ธาตุ อ.วารินชำราบ จ.อุบลราชธานี 34190,อุบลราชธานี,,,,,,,,,,,active,admin,
B2205730,B2205730,พิมเพ็ทช็อป,PET SHOP,,,อรุณวดี กุลจรัสเดโช,,,,,276 ม. 7 ต.ท่าตูม อ.ศรีมหาโพธิ จ.ปราจีนบุรี,276 ม. 7 ต.ท่าตูม อ.ศรีมหาโพธิ จ.ปราจีนบุรี,ปราจีนบุรี,,,,13.9041106,101.5771068,,10.00-17.00,,,บางพลี,active,admin,
B2205475,B2205475,พิว พิว เพ็ทช็อป,PET SHOP,,,นันท์ธนัษฐ์ ยะวรรณ,,,,,188/1 ม.8 ถ.พหลโยธิน ต.แม่สาย อ.แม่สาย จ.เชียงราย,188/1 ม.8 ถ.พหลโยธิน ต.แม่สาย อ.แม่สาย จ.เชียงราย,เชียงราย,,,,20.4433506,99.8810282,,,,,เชียงราย,active,admin,
B2205438,B2205438,พิ้งค์ เพ็ทช็อป (บ้านชมพู),PET SHOP,,,จุฑาภรณ์ กรรธิภากร,,,,,15 ซ.เทพสิทธิชัย ถ.สวรรค์วิถี ต.ปากน้ำโพ อ.เมือง จ.นครสวรรค์,15 ซ.เทพสิทธิชัย ถ.สวรรค์วิถี ต.ปากน้ำโพ อ.เมือง จ.นครสวรรค์,นครสวรรค์,,,,15.7018353,100.1357212,,09.00-18.00,,,นครสวรรค์,active,admin,
B2310003,B2310003,พี พี เพ็ท มาร์ท,PET SHOP,,,เมธาวี แย้มเมืองไชย,,,,,"5/61 ห้องเลขที่ E4, E5, E6, E10 ม.1 ต.บางกระสอ อ.เมืองนนทบุรี จ.นนทบุรี","5/61 ห้องเลขที่ E4, E5, E6, E10 ม.1 ต.บางกระสอ อ.เมืองนนทบุรี จ.นนทบุรี",นนทบุรี,,,,13.8641363,100.5089816,,10.00-17.00,,,บางพลี,active,admin,
B2205203,B2205203,พี ยู เพ็ทช็อป แอนด์ กรูมมิ่ง,PET SHOP,,,เมธาวี แย้มเมืองไชย,,,,,72/35 ม.3 ถ.ติวานนท์ ต.บ้านใหม่ อ.ปากเกร็ด จ.นนทบุรี 11120,72/35 ม.3 ถ.ติวานนท์ ต.บ้านใหม่ อ.ปากเกร็ด จ.นนทบุรี 11120,นนทบุรี,,,,13.9401778,100.5306772,,09.00-16.00,,,บางพลี,active,admin,
B2210001,B2210001,พี เพ็ทช็อป สาขา ทุ่งสง,PET SHOP,,,ชาตรี ไข่แก้ว,,,,,142/2 ม.1 ถ.ทุ่งสง-สุราษฏร์ธานี ต.ปากแพรก อ.ทุ่งสง จ.นครศรีธรรมราช,142/2 ม.1 ถ.ทุ่งสง-สุราษฏร์ธานี ต.ปากแพรก อ.ทุ่งสง จ.นครศรีธรรมราช,นครศรีธรรมราช,,,,8.1681861,99.6844741,,10.00-18.00,,,ทุ่งสง,active,admin,
B2210002,B2210002,พี เพ็ทช็อป สาขา อ้อมค่าย,PET SHOP,,,ชาตรี ไข่แก้ว,,,,,69/12-13 ถ.อ้อมค่ายวชิราวุธ ต.ท่าวัง อ.เมืองนครศรีธรรมราช จ.นครศรีธรรมราช,69/12-13 ถ.อ้อมค่ายวชิราวุธ ต.ท่าวัง อ.เมืองนครศรีธรรมราช จ.นครศรีธรรมราช,นครศรีธรรมราช,,,,8.4526155,99.9677657,,,,,ทุ่งสง,active,admin,
B2205541,B2205541,พี เพ็ทช็อป สาขา เวียงสระ,PET SHOP,,,สุวภัทร เพ็งกลางเดือน,,,,,202/3 ม.1 ต.เวียงสระ อ.เวียงสระ จ.สุราษฎร์ธานี,202/3 ม.1 ต.เวียงสระ อ.เวียงสระ จ.สุราษฎร์ธานี,สุราษฎร์ธานี,,,,8.6672179,99.3118282,,09.00-18.00,,,พุนพิน,active,admin,
B2408022,B2408022,พี โอ วาย เพ็ทช็อป,PET SHOP,,,จุฑาภรณ์ กรรธิภากร,,,,,247 ม.11 ต.เนินเพิ่ม อ.นครไทย จ.พิษณุโลก 65120,247 ม.11 ต.เนินเพิ่ม อ.นครไทย จ.พิษณุโลก 65120,พิษณุโลก,,,,17.0166296,100.9580947,,09.00-18.00,,,พิษณุโลก,active,admin,
B2505021,B2505021,พี.พี.อาหารสัตว์,PET SHOP,,,จุฑาภรณ์ กรรธิภากร,,,,,168 ต.พยุหะ อ.พยุหะคีรี จ.นครสวรรค์ 60130,168 ต.พยุหะ อ.พยุหะคีรี จ.นครสวรรค์ 60130,นครสวรรค์,,,,,,,,,,,active,admin,
B2410014,B2410014,พี.เอ็น.เพ็ทช็อป,PET SHOP,,,บุณยาพร นรมาตย์,,,,,585 ม.8 ต.วังสะพุง อ.วังสะพุง จ.เลย 42130,585 ม.8 ต.วังสะพุง อ.วังสะพุง จ.เลย 42130,เลย,,,,17.3400329,101.5821519,,10.00-17.00,,,ขอนแก่น,active,admin,
B2403062,B2403062,พีช เพ็ทช็อป (บางแวก อาหารสัตว์),PET SHOP,,,ศรัณยา ธรรมเที่ยง,,,,,509 ถ.บางแวก แขวงบางแวก เขตภาษีเจริญ กรุงเทพฯ 10160,509 ถ.บางแวก แขวงบางแวก เขตภาษีเจริญ กรุงเทพฯ 10160,กรุงเทพฯ,,,,13.7379631,100.4391366,,10.00-20.30,,,,active,admin,
B2403018,B2403018,พีซี เพ๊ทช็อป,PET SHOP,,,เมธาวี แย้มเมืองไชย,,,,,66/61-62 ซ.ทวีวัฒนา 9 แขวงทวีวัฒนา เขตทวีวัฒนา กรุงเทพฯ,66/61-62 ซ.ทวีวัฒนา 9 แขวงทวีวัฒนา เขตทวีวัฒนา กรุงเทพฯ,กรุงเทพฯ,,,,13.7425087,100.3499975,,10.00-17.00,,,,active,admin,
B2205597,B2205597,พีต้า เพ็ทช็อป สาขา 1 หลังมอ,PET SHOP,,,ชาตรี ไข่แก้ว,,,,,438 ถ.ปุณณกัณฑ์ ต.คอหงส์ อ.หาดใหญ่ จ.สงขลา,438 ถ.ปุณณกัณฑ์ ต.คอหงส์ อ.หาดใหญ่ จ.สงขลา,สงขลา,,,,7.0016849,100.5004922,,10.00-18.00,,,หาดใหญ่,active,admin,
B2205598,B2205598,พีต้า เพ็ทช็อป สาขา 2 หลังโลตัส,PET SHOP,,,ชาตรี ไข่แก้ว,,,,,1/2 ถ.ประชายินดี ต.หาดใหญ่ อ.หาดใหญ่ จ.สงขลา,1/2 ถ.ประชายินดี ต.หาดใหญ่ อ.หาดใหญ่ จ.สงขลา,สงขลา,,,,7.0056884,100.4881026,,10.00-18.00,,,หาดใหญ่,active,admin,
B2205599,B2205599,พีต้า เพ็ทช็อป สาขา 3 สงขลา,PET SHOP,,,ชาตรี ไข่แก้ว,,,,,2 ถ.เตาหลวง ต.บ่อยาง อ.เมือง จ.สงขลา,2 ถ.เตาหลวง ต.บ่อยาง อ.เมือง จ.สงขลา,สงขลา,,,,7.1868495,100.5990805,,10.00-18.00,,,หาดใหญ่,active,admin,
B2205609,B2205609,พีต้า เพ็ทช็อป สาขา 4 ถนนศรีภูวนารถ,PET SHOP,,,ชาตรี ไข่แก้ว,,,,,109 ถ.ศรีภูวนารถ ต.หาดใหญ่ อ.หาดใหญ่ จ.สงขลา 90110,109 ถ.ศรีภูวนารถ ต.หาดใหญ่ อ.หาดใหญ่ จ.สงขลา 90110,สงขลา,,,,6.9764763,100.4943802,,10.00-18.00,,,หาดใหญ่,active,admin,
B2411023,B2411023,พีต้า เพ็ทช็อป สาขา 5 หาดใหญ่ใน,PET SHOP,,,ชาตรี ไข่แก้ว,,,,,1058 1060 ถ.เพชรเกษม ต.หาดใหญ่ อ.หาดใหญ่ จ.สงขลา 90110,1058 1060 ถ.เพชรเกษม ต.หาดใหญ่ อ.หาดใหญ่ จ.สงขลา 90110,สงขลา,,,,7.0015833,100.4543611,,,,,,active,admin,
B2504013,B2504013,พีที อาหารสัตว์,PET SHOP,,,อรุณวดี กุลจรัสเดโช,,,,,90-90/1 ต.ทุ่งขนาน อ.สอยดาว จ.จันทบุรี 22180,90-90/1 ต.ทุ่งขนาน อ.สอยดาว จ.จันทบุรี 22180,จันทบุรี,,,,,,,,,,,active,admin,
B2303039,B2303039,พีทเพ็ทแคร์,PET SHOP,,,ปราวีณา บางยิ้ม,,,,,7/11 ถ.เปรมประชาราษฏร์ ต.ในเมือง อ.เมืองร้อยเอ็ด จ.ร้อยเอ็ด 45000,7/11 ถ.เปรมประชาราษฏร์ ต.ในเมือง อ.เมืองร้อยเอ็ด จ.ร้อยเอ็ด 45000,ร้อยเอ็ด,,,,16.0593767,103.6552589,,10.00-17.00,,,ขอนแก่น,active,admin,
B2205616,B2205616,พีพี คอนเนอร์ เพดช๊อป,PET SHOP,,,ชาตรี ไข่แก้ว,,,,,167/1 ถ.นิพัทธ์อุทิศ 3 ต.หาดใหญ่ อ.หาดใหญ่ จ.สงขลา,167/1 ถ.นิพัทธ์อุทิศ 3 ต.หาดใหญ่ อ.หาดใหญ่ จ.สงขลา,สงขลา,,,,7.0022846,100.4709635,,09.00-17.00,,,หาดใหญ่,active,admin,
